transaction_id,cc_num,datetime,amount,merchant,category,lat,long,is_fraud
T000003533,494800000246,2025-09-11T11:30:00Z,51.63,m_267,entertainment,41.821,-107.013,0
T000003534,449300000066,2025-09-11T11:32:00Z,9.28,m_299,restaurant,33.7636,-91.614,0
T000003536,405300000080,2025-09-11T11:40:00Z,19.36,m_745,health,47.0762,-87.9016,0
T000003537,481700000044,2025-09-11T11:40:00Z,16.02,m_785,health,42.9659,-88.9112,0
T000003538,473800000088,2025-09-11T11:45:00Z,21.18,m_633,travel,48.629,-99.9688,0
T000003540,447000000194,2025-09-11T11:54:00Z,7.16,m_657,health,35.2122,-80.8885,0
T000003541,476900000239,2025-09-11T11:56:00Z,40.82,m_694,electronics,30.7519,-97.0049,0
T000003542,449400000063,2025-09-11T11:57:00Z,47.85,m_078,electronics,41.1903,-74.2354,0
T000003543,476900000239,2025-09-11T11:59:00Z,42.77,m_080,restaurant,31.5104,-96.8618,0
T000003544,454700000001,2025-09-11T12:01:00Z,25.35,m_322,fuel,29.5205,-117.1025,0
T000003545,493900000290,2025-09-11T12:04:00Z,26.2,m_481,entertainment,35.1467,-74.1217,0
T000003546,485300000175,2025-09-11T12:06:00Z,9.59,m_438,grocery,36.3951,-93.0602,0
T000003547,411600000017,2025-09-11T12:06:00Z,34.92,m_383,travel,37.4446,-87.3328,0
T000003548,463700000006,2025-09-11T12:11:00Z,6.23,m_400,cash_advance,29.505,-122.5355,0
T000003549,407400000227,2025-09-11T12:12:00Z,9.32,m_266,entertainment,34.9758,-84.2086,0
T000003551,454700000001,2025-09-11T12:16:00Z,19.01,m_488,grocery,28.1597,-117.1534,0
T000003553,405300000080,2025-09-11T12:21:00Z,35.48,m_698,health,47.0047,-87.1669,0
T000003554,431800000140,2025-09-11T12:23:00Z,59.54,m_111,grocery,47.1241,-96.013,0
T000003555,443900000180,2025-09-11T12:25:00Z,9.9,m_072,restaurant,44.9586,-77.0799,0
T000003556,400100000173,2025-09-11T12:27:00Z,34.19,m_169,online,47.1476,-83.2531,0
T000003558,452800000233,2025-09-11T12:38:00Z,16.7,m_373,clothing,34.6628,-72.5705,0
T000003559,418600000223,2025-09-11T12:42:00Z,8.08,m_531,cash_advance,49.0577,-78.2174,0
T000003560,473300000089,2025-09-11T12:48:00Z,10.09,m_136,fuel,39.3375,-73.7911,0
T000003562,444500000085,2025-09-11T12:48:00Z,63.29,m_568,health,43.0017,-111.395,0
T000003563,415300000169,2025-09-11T12:51:00Z,14.29,m_270,travel,35.8901,-117.3291,0
T000003565,491700000032,2025-09-11T12:57:00Z,28.03,m_594,restaurant,34.6484,-116.8665,0
T000003566,411600000017,2025-09-11T12:58:00Z,46.37,m_635,online,38.0326,-87.0992,0
T000003567,490400000207,2025-09-11T13:00:00Z,4.17,m_457,entertainment,39.0651,-121.7246,0
T000003571,467200000059,2025-09-11T13:03:00Z,7.72,m_535,health,43.6627,-81.3314,0
T000003572,482600000050,2025-09-11T13:05:00Z,7.26,m_173,travel,37.4356,-76.6704,0
T000003575,452600000257,2025-09-11T13:12:00Z,49.77,m_624,grocery,27.9009,-105.7287,0
T000003577,489200000253,2025-09-11T13:17:00Z,36.21,m_094,health,36.9907,-89.0233,0
T000003578,493800000213,2025-09-11T13:18:00Z,43.11,m_750,clothing,34.991,-74.0225,0
T000003579,425400000252,2025-09-11T13:22:00Z,16.14,m_751,grocery,25.6502,-122.9131,0
T000003580,430300000145,2025-09-11T13:25:00Z,11.19,m_386,grocery,26.0071,-103.3276,0
T000003582,454400000155,2025-09-11T13:44:00Z,48.22,m_511,electronics,32.9173,-92.6818,0
T000003584,400100000173,2025-09-11T13:55:00Z,47.24,m_419,clothing,47.8039,-83.1145,0
T000003588,423300000143,2025-09-11T14:08:00Z,22.09,m_631,restaurant,42.0236,-107.9302,0
T000003589,490100000041,2025-09-11T14:11:00Z,14.45,m_452,cash_advance,34.7609,-91.1203,0
T000003590,470900000176,2025-09-11T14:15:00Z,8.51,m_231,cash_advance,47.1534,-81.0885,0
T000003591,420200000267,2025-09-11T14:16:00Z,59.38,m_506,clothing,47.3633,-82.7777,0
T000003592,408700000002,2025-09-11T14:17:00Z,51.04,m_652,cash_advance,37.2923,-95.6726,0
T000003595,491000000038,2025-09-11T14:24:00Z,32.19,m_333,fuel,27.2098,-92.316,0
T000003596,447000000194,2025-09-11T14:34:00Z,20.12,m_608,online,35.0324,-81.177,0
T000003597,449400000063,2025-09-11T14:35:00Z,63.49,m_454,electronics,41.22,-74.6137,0
T000003598,424900000048,2025-09-11T14:38:00Z,30.41,m_512,fuel,35.0576,-115.1262,0
T000003599,432200000285,2025-09-11T14:39:00Z,17.89,m_473,travel,41.8629,-113.5968,0
T000003600,452500000236,2025-09-11T14:40:00Z,44.5,m_507,online,31.124,-118.3584,1
T000003601,499500000281,2025-09-11T14:43:00Z,14.27,m_427,entertainment,47.0477,-76.3463,0
T000003602,463300000003,2025-09-11T14:48:00Z,14.87,m_773,restaurant,28.6018,-71.3025,0
T000003603,482900000152,2025-09-11T14:48:00Z,11.21,m_614,cash_advance,43.0358,-97.0158,0
T000003604,420200000231,2025-09-11T14:50:00Z,6.21,m_003,electronics,28.7387,-115.3368,0
T000003605,472500000128,2025-09-11T14:51:00Z,5.46,m_058,electronics,30.8296,-120.1615,0
T000003606,419200000035,2025-09-11T14:53:00Z,41.55,m_617,grocery,29.9122,-91.2805,0
T000003607,440000000190,2025-09-11T14:56:00Z,4.78,m_303,restaurant,40.337,-78.0678,0
T000003610,489200000253,2025-09-11T15:20:00Z,31.59,m_473,restaurant,37.2823,-88.3106,0
T000003612,479800000010,2025-09-11T15:32:00Z,4.52,m_784,grocery,36.101,-117.9371,0
T000003613,439700000263,2025-09-11T15:33:00Z,30.4,m_193,fuel,47.0322,-93.1752,0
T000003614,421700000058,2025-09-11T15:35:00Z,44.24,m_708,health,42.9403,-82.837,0
T000003615,479800000106,2025-09-11T15:39:00Z,15.8,m_100,grocery,28.5651,-71.7699,0
T000003617,449400000093,2025-09-11T15:44:00Z,25.14,m_499,clothing,46.9167,-103.8452,0
T000003618,492900000273,2025-09-11T15:45:00Z,42.92,m_436,online,32.6131,-117.5736,0
T000003620,463700000006,2025-09-11T15:50:00Z,8.1,m_380,cash_advance,29.8696,-123.0683,0
T000003621,432700000078,2025-09-11T15:52:00Z,32.14,m_567,cash_advance,32.667,-77.7512,0
T000003623,403000000031,2025-09-11T15:56:00Z,17.36,m_023,entertainment,35.8552,-89.5491,0
T000003624,432700000078,2025-09-11T15:57:00Z,72.93,m_360,online,32.6234,-77.8676,0
T000003625,458800000284,2025-09-11T16:03:00Z,28.52,m_492,clothing,38.6365,-97.3043,0
T000003626,464300000022,2025-09-11T16:08:00Z,13.85,m_696,travel,43.1448,-72.2654,0
T000003627,448700000123,2025-09-11T16:11:00Z,53.12,m_195,electronics,41.3565,-98.4596,0
T000003628,491300000082,2025-09-11T16:11:00Z,65.84,m_109,entertainment,40.3391,-105.5135,0
T000003629,413700000232,2025-09-11T16:18:00Z,24.42,m_291,cash_advance,43.5182,-106.409,0
T000003632,456300000265,2025-09-11T16:20:00Z,29.95,m_584,cash_advance,34.5543,-121.7366,0
T000003633,453500000052,2025-09-11T16:22:00Z,12.86,m_704,electronics,43.7251,-123.2576,0
T000003634,496700000119,2025-09-11T16:27:00Z,13.52,m_330,travel,37.4578,-117.6342,0
T000003635,482600000050,2025-09-11T16:28:00Z,8.68,m_140,health,38.0516,-76.213,0
T000003636,451400000118,2025-09-11T16:28:00Z,19.01,m_473,online,31.5718,-73.0973,0
T000003638,422500000202,2025-09-11T16:29:00Z,8.28,m_408,health,28.2309,-88.5359,0
T000003640,462600000282,2025-09-11T16:32:00Z,9.46,m_088,fuel,45.9411,-89.1218,0
T000003641,444800000104,2025-09-11T16:36:00Z,31.98,m_377,entertainment,41.8066,-76.6917,0
T000003642,452800000233,2025-09-11T16:40:00Z,25.4,m_449,restaurant,35.1191,-72.5629,0
T000003644,434700000262,2025-09-11T16:51:00Z,10.57,m_387,fuel,30.3449,-80.5963,0
T000003645,496500000055,2025-09-11T16:52:00Z,11.76,m_290,entertainment,36.1122,-86.3029,0
T000003646,441600000097,2025-09-11T16:53:00Z,25.06,m_474,health,26.9383,-117.2867,0
T000003647,486600000046,2025-09-11T16:54:00Z,22.55,m_665,electronics,41.8793,-96.7618,0
T000003650,493600000274,2025-09-11T17:04:00Z,11.63,m_590,online,26.9933,-73.2575,0
T000003652,468600000099,2025-09-11T17:06:00Z,4.23,m_035,online,37.8251,-73.5246,0
T000003656,426800000261,2025-09-11T17:12:00Z,16.33,m_778,restaurant,31.1484,-112.2376,0
T000003657,471000000105,2025-09-11T17:13:00Z,42.34,m_737,grocery,39.5258,-94.4962,0
T000003660,495400000142,2025-09-11T17:17:00Z,6.71,m_619,cash_advance,40.5303,-117.5279,0
T000003662,494800000246,2025-09-11T17:19:00Z,13.69,m_544,clothing,41.7408,-106.9709,0
T000003663,460200000124,2025-09-11T17:22:00Z,44.63,m_752,entertainment,47.9782,-74.2967,0
T000003665,457900000211,2025-09-11T17:25:00Z,10.36,m_752,electronics,32.0515,-106.1783,0
T000003667,447000000194,2025-09-11T17:30:00Z,4.16,m_324,cash_advance,35.1558,-80.978,0
T000003670,415300000169,2025-09-11T17:44:00Z,24.08,m_647,entertainment,35.9768,-116.8009,0
T000003671,478700000011,2025-09-11T17:47:00Z,45.53,m_069,electronics,45.5468,-92.3834,0
T000003672,407400000227,2025-09-11T17:51:00Z,5.01,m_746,health,35.2892,-84.3127,0
T000003673,421000000277,2025-09-11T17:53:00Z,30.68,m_656,travel,43.4551,-73.1299,0
T000003677,498300000111,2025-09-11T18:06:00Z,8.59,m_783,grocery,25.9857,-117.2133,0
T000003680,400000000251,2025-09-11T18:10:00Z,9.27,m_057,entertainment,38.1604,-97.2336,0
T000003681,442700000200,2025-09-11T18:11:00Z,25.68,m_565,cash_advance,43.9529,-94.2964,0
T000003682,468600000099,2025-09-11T18:16:00Z,10.34,m_553,restaurant,37.4496,-72.6965,0
T000003683,444800000104,2025-09-11T18:18:00Z,22.49,m_066,cash_advance,40.6705,-77.5481,0
T000003687,453700000255,2025-09-11T18:30:00Z,3.21,m_453,cash_advance,25.7387,-111.8071,0
T000003689,431800000140,2025-09-11T18:38:00Z,111.74,m_022,online,47.9984,-96.6958,0
T000003690,421300000071,2025-09-11T18:41:00Z,4.36,m_343,cash_advance,36.0081,-96.6504,0
T000003691,403900000062,2025-09-11T18:51:00Z,39.35,m_640,entertainment,36.2549,-108.9484,0
T000003692,427000000130,2025-09-11T18:51:00Z,27.75,m_296,entertainment,40.7122,-100.735,0
T000003693,411600000017,2025-09-11T18:57:00Z,53.17,m_060,cash_advance,38.4261,-87.2327,0
T000003694,478500000258,2025-09-11T18:59:00Z,11.01,m_733,restaurant,47.088,-84.1649,0
T000003697,491700000073,2025-09-11T19:09:00Z,18.46,m_390,electronics,29.5915,-85.2652,0
T000003698,434700000262,2025-09-11T19:10:00Z,16.98,m_336,online,30.3909,-80.072,0
T000003699,436300000225,2025-09-11T19:12:00Z,18.94,m_441,cash_advance,46.4533,-101.1038,0
T000003700,429200000138,2025-09-11T19:12:00Z,8.85,m_060,electronics,40.0232,-86.0449,0
T000003701,421400000107,2025-09-11T19:14:00Z,51.87,m_076,restaurant,39.8753,-112.582,0
T000003702,473700000249,2025-09-11T19:20:00Z,13.7,m_136,online,36.7455,-83.7951,0
T000003705,431800000140,2025-09-11T19:22:00Z,48.31,m_452,electronics,47.6744,-96.4908,0
T000003706,420200000231,2025-09-11T19:23:00Z,3.37,m_713,entertainment,28.23,-114.2296,0
T000003708,490400000207,2025-09-11T19:29:00Z,12.11,m_154,clothing,39.2028,-120.978,0
T000003709,459100000090,2025-09-11T19:34:00Z,14.32,m_601,health,40.7414,-83.1354,0
T000003710,405300000080,2025-09-11T19:38:00Z,18.55,m_504,health,46.7172,-87.4301,0
T000003711,436500000043,2025-09-11T19:46:00Z,14.46,m_140,health,35.3616,-110.6804,0
T000003712,422500000202,2025-09-11T19:57:00Z,8.24,m_488,cash_advance,28.2467,-87.7259,0
T000003715,489100000057,2025-09-11T20:09:00Z,17.17,m_717,travel,46.3645,-73.811,0
T000003716,425400000252,2025-09-11T20:09:00Z,7.81,m_461,electronics,24.315,-122.7246,0
T000003717,459200000077,2025-09-11T20:10:00Z,42.48,m_484,fuel,34.5019,-105.929,0
T000003718,493800000213,2025-09-11T20:11:00Z,32.4,m_761,fuel,35.3115,-74.6729,0
T000003722,496500000055,2025-09-11T20:28:00Z,10.64,m_294,electronics,35.7241,-86.6706,0
T000003723,476700000243,2025-09-11T20:28:00Z,19.84,m_166,travel,29.2973,-105.3685,0
T000003724,473500000012,2025-09-11T20:35:00Z,9.61,m_174,fuel,44.4462,-121.4205,0
T000003725,497300000184,2025-09-11T20:35:00Z,30.26,m_411,travel,34.8966,-89.6603,0
T000003726,404300000189,2025-09-11T20:41:00Z,14.71,m_256,fuel,26.1525,-117.9906,0
T000003727,422800000294,2025-09-11T20:42:00Z,23.38,m_257,online,39.6952,-117.6084,0
T000003728,400100000173,2025-09-11T20:43:00Z,32.66,m_478,grocery,47.5224,-83.313,0
T000003730,457400000208,2025-09-11T20:46:00Z,24.11,m_169,grocery,47.6909,-109.4663,0
T000003732,493900000290,2025-09-11T20:57:00Z,30.15,m_709,fuel,34.1253,-74.2667,0
T000003733,473300000089,2025-09-11T20:57:00Z,13.19,m_646,clothing,39.3394,-73.2283,0
T000003734,420200000231,2025-09-11T21:05:00Z,10.38,m_297,electronics,28.4114,-115.2791,0
T000003736,468700000127,2025-09-11T21:26:00Z,9.09,m_533,fuel,31.3711,-122.3598,0
T000003737,485100000229,2025-09-11T21:40:00Z,18.35,m_397,entertainment,29.6542,-96.9051,0
T000003738,476900000239,2025-09-11T22:11:00Z,35.11,m_281,electronics,30.6963,-96.4713,0
T000003739,449200000177,2025-09-11T22:14:00Z,13.84,m_151,fuel,30.8903,-117.6116,0
T000003740,419500000045,2025-09-11T22:36:00Z,33.51,m_041,entertainment,27.2279,-77.1529,0
T000003741,432700000078,2025-09-11T22:47:00Z,26.31,m_701,restaurant,31.5634,-77.9034,0
T000003742,476900000239,2025-09-11T23:02:00Z,48.15,m_499,travel,31.5108,-96.8543,0
T000003743,435100000025,2025-09-11T23:03:00Z,17.17,m_490,cash_advance,33.0842,-101.2692,0
T000003745,440200000212,2025-09-11T23:34:00Z,33.3,m_471,grocery,45.6325,-102.4574,0
T000003746,418600000223,2025-09-11T23:39:00Z,9.62,m_513,electronics,49.146,-77.441,0
T000003747,432200000285,2025-09-11T23:42:00Z,9.06,m_196,health,42.4651,-113.2851,0
T000003748,413400000129,2025-09-12T00:01:00Z,18.7,m_134,electronics,43.2635,-76.126,0
T000003749,479800000010,2025-09-12T00:12:00Z,18.74,m_518,health,36.5103,-118.2402,0
T000003750,429100000136,2025-09-12T00:19:00Z,91.32,m_236,cash_advance,48.5625,-79.1777,0
T000003751,474300000084,2025-09-12T00:21:00Z,188.1,m_751,online,31.8747,-84.888,1
T000003752,426800000149,2025-09-12T00:30:00Z,70.76,m_105,travel,30.3059,-118.1574,0
T000003754,410600000115,2025-09-12T00:53:00Z,78.31,m_748,clothing,27.1719,-84.322,0
T000003755,473500000012,2025-09-12T01:00:00Z,10.06,m_159,grocery,45.3446,-121.714,0
T000003757,403700000193,2025-09-12T01:11:00Z,11.38,m_071,fuel,31.9117,-103.4804,0
T000003758,432700000078,2025-09-12T01:15:00Z,43.65,m_337,entertainment,31.7349,-77.3048,0
T000003760,441600000097,2025-09-12T01:24:00Z,17.41,m_245,online,27.6615,-117.6617,0
T000003761,464300000022,2025-09-12T01:26:00Z,19.41,m_514,grocery,43.7422,-71.9556,0
T000003762,408300000014,2025-09-12T01:36:00Z,4.33,m_634,electronics,39.1428,-89.354,0
T000003764,462600000282,2025-09-12T02:05:00Z,15.0,m_251,grocery,45.5905,-88.882,0
T000003765,410600000115,2025-09-12T02:13:00Z,70.54,m_122,electronics,27.173,-85.1787,0
T000003766,448100000292,2025-09-12T02:33:00Z,34.03,m_601,fuel,32.8259,-93.471,0
T000003767,467400000299,2025-09-12T03:03:00Z,77.0,m_017,electronics,26.7908,-108.9311,0
T000003768,427000000130,2025-09-12T03:21:00Z,18.31,m_586,grocery,41.0321,-100.1914,0
T000003769,421400000107,2025-09-12T03:22:00Z,19.24,m_118,travel,40.3642,-113.65,0
T000003774,479800000106,2025-09-12T05:39:00Z,11.83,m_069,clothing,27.965,-72.7105,0
T000003775,422500000202,2025-09-12T05:50:00Z,6.65,m_204,clothing,27.838,-88.7352,0
T000003777,483600000122,2025-09-12T06:10:00Z,20.32,m_274,online,29.3833,-88.6688,0
T000003778,495400000142,2025-09-12T06:20:00Z,19.27,m_400,restaurant,40.4616,-117.9353,0
T000003779,467700000148,2025-09-12T06:28:00Z,7.48,m_220,entertainment,34.0162,-72.501,0
T000003780,470500000205,2025-09-12T06:32:00Z,15.05,m_455,health,44.4091,-119.0354,0
T000003781,403300000018,2025-09-12T06:56:00Z,67.07,m_557,online,30.0299,-78.1154,0
T000003782,418600000223,2025-09-12T07:03:00Z,5.26,m_726,entertainment,49.2837,-78.8409,0
T000003783,444500000085,2025-09-12T07:21:00Z,23.39,m_562,cash_advance,42.8357,-111.0272,0
T000003784,497000000024,2025-09-12T08:07:00Z,16.21,m_469,entertainment,34.6519,-97.2052,0
T000003785,427100000293,2025-09-12T08:08:00Z,57.53,m_636,restaurant,29.8383,-112.963,0
T000003786,491700000073,2025-09-12T08:18:00Z,26.61,m_556,restaurant,29.6041,-85.379,0
T000003787,452500000236,2025-09-12T08:26:00Z,16.77,m_725,entertainment,25.4758,-116.2223,0
T000003789,494000000016,2025-09-12T08:28:00Z,49.6,m_251,electronics,39.2833,-112.3982,0
T000003790,443800000013,2025-09-12T08:30:00Z,31.07,m_723,online,29.1154,-83.5099,0
T000003791,447000000194,2025-09-12T08:31:00Z,8.68,m_198,restaurant,35.1204,-82.2172,0
T000003792,412500000217,2025-09-12T08:32:00Z,11.32,m_186,entertainment,25.4756,-113.8427,0
T000003793,437200000112,2025-09-12T08:35:00Z,4.5,m_678,health,46.0073,-87.7407,0
T000003795,464600000139,2025-09-12T08:36:00Z,16.18,m_048,electronics,40.0473,-84.11,0
T000003796,443500000166,2025-09-12T08:40:00Z,26.69,m_094,clothing,31.5047,-73.255,0
T000003798,459200000077,2025-09-12T08:43:00Z,116.54,m_096,grocery,35.506,-106.2352,0
T000003799,425300000079,2025-09-12T08:47:00Z,42.89,m_003,cash_advance,35.7533,-75.3225,0
T000003800,492800000125,2025-09-12T08:48:00Z,7.81,m_146,grocery,45.55,-90.0718,0
T000003802,403900000062,2025-09-12T08:49:00Z,12.07,m_224,travel,36.4772,-108.4532,0
T000003803,463300000003,2025-09-12T08:49:00Z,6.6,m_170,grocery,28.0457,-71.9201,0
T000003806,411200000218,2025-09-12T08:54:00Z,4.72,m_601,electronics,26.7095,-78.0639,0
T000003807,420400000060,2025-09-12T08:56:00Z,65.09,m_521,travel,32.5544,-71.9873,0
T000003808,426900000083,2025-09-12T09:00:00Z,17.6,m_222,travel,47.3375,-82.922,0
T000003809,478700000011,2025-09-12T09:01:00Z,71.54,m_518,cash_advance,45.9199,-93.5036,0
T000003810,420200000231,2025-09-12T09:03:00Z,7.64,m_094,clothing,28.4199,-115.6075,0
T000003811,425100000250,2025-09-12T09:06:00Z,18.26,m_387,health,32.8756,-98.5084,0
T000003812,494800000246,2025-09-12T09:08:00Z,27.92,m_038,clothing,41.7659,-107.143,0
T000003814,420200000267,2025-09-12T09:10:00Z,34.75,m_367,travel,47.2655,-82.8869,0
T000003817,483100000286,2025-09-12T09:17:00Z,28.32,m_077,clothing,34.9993,-74.2706,0
T000003819,429200000004,2025-09-12T09:29:00Z,64.88,m_500,electronics,25.9049,-95.0235,0
T000003821,401300000033,2025-09-12T09:33:00Z,42.01,m_089,clothing,38.006,-114.2587,0
T000003823,400000000251,2025-09-12T09:53:00Z,13.82,m_522,restaurant,37.8822,-97.9069,0
T000003824,449400000063,2025-09-12T09:55:00Z,84.97,m_137,fuel,40.9859,-75.112,0
T000003825,498300000111,2025-09-12T09:58:00Z,5.07,m_697,health,25.6184,-117.2054,0
T000003826,429200000138,2025-09-12T09:59:00Z,12.58,m_238,grocery,40.2881,-85.7742,0
T000003828,407400000227,2025-09-12T10:01:00Z,3.39,m_799,fuel,35.2482,-84.2407,0
T000003829,420200000267,2025-09-12T10:04:00Z,42.33,m_355,electronics,47.2466,-82.7657,0
T000003830,462500000168,2025-09-12T10:06:00Z,9.05,m_078,restaurant,30.4271,-71.6582,0
T000003831,410600000115,2025-09-12T10:10:00Z,38.18,m_490,grocery,27.181,-83.8995,0
T000003832,476700000243,2025-09-12T10:18:00Z,8.22,m_609,entertainment,27.5976,-104.9013,0
T000003833,464600000139,2025-09-12T10:20:00Z,23.06,m_073,electronics,39.374,-84.3955,0
T000003835,423800000109,2025-09-12T10:25:00Z,13.55,m_270,electronics,38.2213,-98.5498,0
T000003836,432500000146,2025-09-12T10:26:00Z,19.99,m_404,cash_advance,27.2089,-115.9256,0
T000003837,491000000038,2025-09-12T10:49:00Z,25.13,m_048,health,27.4001,-93.2923,0
T000003838,415300000169,2025-09-12T10:49:00Z,30.08,m_410,fuel,35.3777,-116.7347,0
T000003839,490400000207,2025-09-12T10:49:00Z,7.99,m_072,health,38.7602,-120.6716,0
T000003841,413300000061,2025-09-12T10:53:00Z,12.67,m_688,cash_advance,34.7171,-81.2216,0
T000003842,426800000149,2025-09-12T10:53:00Z,62.61,m_106,travel,30.7761,-118.1481,0
T000003843,421700000058,2025-09-12T10:58:00Z,35.52,m_207,restaurant,43.6091,-82.7302,0
T000003844,468600000099,2025-09-12T10:59:00Z,6.32,m_139,cash_advance,37.1444,-73.7426,0
T000003847,430300000145,2025-09-12T11:05:00Z,13.26,m_692,health,26.2762,-103.0083,0
T000003852,413300000210,2025-09-12T11:30:00Z,52.85,m_411,grocery,31.2521,-100.6718,0
T000003853,446100000021,2025-09-12T11:33:00Z,24.52,m_471,grocery,46.5151,-84.3901,0
T000003854,427100000293,2025-09-12T11:33:00Z,37.91,m_647,fuel,30.9994,-112.7964,0
T000003856,421000000049,2025-09-12T11:35:00Z,33.6,m_751,restaurant,39.2148,-107.4869,0
T000003857,452600000257,2025-09-12T11:41:00Z,92.88,m_087,online,28.6934,-105.8488,0
T000003858,490700000167,2025-09-12T11:45:00Z,16.36,m_083,cash_advance,31.3166,-99.0175,0
T000003859,474300000084,2025-09-12T11:54:00Z,25.61,m_328,cash_advance,26.9818,-93.2412,0
T000003860,492900000216,2025-09-12T11:56:00Z,11.09,m_002,fuel,35.7428,-70.8408,0
T000003861,493300000296,2025-09-12T11:57:00Z,25.24,m_691,restaurant,48.3947,-106.4711,0
T000003862,407400000227,2025-09-12T11:58:00Z,19.2,m_587,restaurant,34.4378,-84.8835,0
T000003863,497600000197,2025-09-12T11:59:00Z,16.26,m_348,online,44.3755,-117.0581,0
T000003865,476700000243,2025-09-12T12:00:00Z,12.85,m_487,cash_advance,28.7616,-105.8618,0
T000003868,473800000088,2025-09-12T12:11:00Z,15.24,m_241,fuel,48.7463,-99.7292,0
T000003869,422800000294,2025-09-12T12:12:00Z,83.7,m_549,fuel,39.2453,-116.5962,0
T000003871,473500000012,2025-09-12T12:23:00Z,7.45,m_221,clothing,45.432,-120.9743,0
T000003873,497600000197,2025-09-12T12:32:00Z,38.49,m_726,fuel,44.8094,-117.0743,0
T000003874,492900000216,2025-09-12T12:42:00Z,7.44,m_506,health,35.1721,-71.0744,0
T000003875,403000000031,2025-09-12T12:47:00Z,12.87,m_065,grocery,35.2286,-88.9698,0
T000003876,451400000118,2025-09-12T12:49:00Z,38.49,m_279,fuel,30.6003,-72.7587,0
T000003877,403400000178,2025-09-12T12:55:00Z,8.13,m_518,grocery,26.4468,-113.2927,0
T000003878,421000000049,2025-09-12T12:58:00Z,21.27,m_617,fuel,39.9078,-107.7159,0
T000003879,421300000071,2025-09-12T13:05:00Z,9.68,m_226,grocery,34.5613,-97.3251,0
T000003880,449300000066,2025-09-12T13:06:00Z,9.46,m_659,health,34.1315,-92.3143,0
T000003881,409000000198,2025-09-12T13:09:00Z,9.65,m_320,fuel,47.6904,-81.7232,0
T000003884,474000000094,2025-09-12T13:18:00Z,7.31,m_207,online,47.3374,-116.3533,0
T000003887,447000000194,2025-09-12T13:25:00Z,6.24,m_572,restaurant,35.8618,-81.1572,0
T000003888,486600000046,2025-09-12T13:25:00Z,32.69,m_266,grocery,41.5257,-96.6211,0
T000003889,401300000033,2025-09-12T13:25:00Z,37.29,m_469,fuel,37.8144,-114.1814,0
T000003890,440000000190,2025-09-12T13:33:00Z,10.58,m_252,fuel,39.849,-77.0717,0
T000003891,496500000055,2025-09-12T13:33:00Z,14.0,m_443,health,35.7193,-86.5992,0
T000003892,499000000220,2025-09-12T13:37:00Z,15.55,m_665,online,27.1332,-107.1958,0
T000003894,491300000082,2025-09-12T13:41:00Z,25.47,m_119,entertainment,40.4475,-105.8094,0
T000003895,449300000066,2025-09-12T13:43:00Z,7.38,m_354,health,34.4982,-92.02,0
T000003897,459200000077,2025-09-12T13:47:00Z,28.36,m_437,entertainment,34.9987,-106.9866,0
T000003898,438100000157,2025-09-12T13:53:00Z,39.57,m_716,health,28.0295,-96.9403,0
T000003900,403400000178,2025-09-12T13:55:00Z,9.12,m_748,health,27.1687,-113.132,0
T000003902,470900000176,2025-09-12T14:03:00Z,13.13,m_710,electronics,45.7821,-81.0846,0
T000003905,402500000268,2025-09-12T14:09:00Z,7.32,m_575,health,44.2742,-117.2799,0
T000003906,430200000164,2025-09-12T14:10:00Z,36.94,m_660,clothing,31.9441,-76.3266,0
T000003907,467200000059,2025-09-12T14:10:00Z,4.75,m_612,electronics,43.0245,-82.0427,0
T000003908,493600000274,2025-09-12T14:18:00Z,37.14,m_260,clothing,27.2673,-73.4145,0
T000003909,411200000218,2025-09-12T14:19:00Z,12.15,m_432,health,26.6622,-77.8075,0
T000003910,488600000295,2025-09-12T14:19:00Z,26.74,m_518,fuel,44.2142,-100.2614,0
T000003913,421000000277,2025-09-12T14:25:00Z,36.27,m_521,cash_advance,43.1076,-73.2662,0
T000003914,403900000062,2025-09-12T14:25:00Z,37.93,m_509,cash_advance,36.2311,-108.4884,0
T000003915,401300000033,2025-09-12T14:32:00Z,76.14,m_434,travel,37.8307,-113.1972,0
T000003916,400100000173,2025-09-12T14:34:00Z,27.96,m_497,entertainment,47.5025,-83.018,0
T000003918,498300000053,2025-09-12T14:39:00Z,7.73,m_515,cash_advance,34.9281,-120.5573,0
T000003919,482300000206,2025-09-12T14:43:00Z,25.9,m_669,restaurant,36.9887,-78.3547,0
T000003920,433600000269,2025-09-12T14:48:00Z,11.03,m_283,clothing,48.8629,-89.2527,0
T000003921,464300000022,2025-09-12T14:48:00Z,14.32,m_079,cash_advance,44.0369,-72.2741,0
T000003924,471700000259,2025-09-12T14:56:00Z,55.91,m_599,travel,26.3092,-118.103,0
T000003925,472200000195,2025-09-12T14:56:00Z,32.33,m_607,health,35.3813,-81.222,0
T000003927,494000000016,2025-09-12T14:57:00Z,93.12,m_491,restaurant,39.0073,-112.7044,0
T000003928,444800000104,2025-09-12T15:01:00Z,7.24,m_777,restaurant,41.8334,-77.2878,0
T000003931,471100000298,2025-09-12T15:13:00Z,28.9,m_797,online,45.7536,-85.9301,0
T000003932,499500000281,2025-09-12T15:15:00Z,16.14,m_220,grocery,47.058,-75.8513,0
T000003933,481700000044,2025-09-12T15:15:00Z,27.32,m_566,grocery,42.2131,-87.7755,0
